ENQ2023Z,20231214,1211,16504.25,16506.00,16500.50,16501.25,60,91
ENQ2023Z,20231214,1212,16502.00,16507.75,16501.00,16506.75,62,100
ENQ2023Z,20231214,1213,16507.00,16507.00,16486.75,16489.75,127,228
ENQ2023Z,20231214,1214,16490.50,16494.75,16485.25,16494.25,143,281
ENQ2023Z,20231214,1215,16493.00,16495.50,16488.25,16488.25,84,207
ENQ2023Z,20231214,1216,16488.75,16492.50,16485.75,16492.50,63,122
ENQ2023Z,20231214,1217,16492.00,16497.75,16489.50,16493.50,40,72
ENQ2023Z,20231214,1218,16494.25,16494.75,16486.75,16487.50,59,104
ENQ2023Z,20231214,1219,16486.75,16492.25,16483.00,16483.25,68,146
ENQ2023Z,20231214,1220,16484.50,16495.25,16482.25,16486.25,95,156
ENQ2023Z,20231214,1221,16483.50,16487.50,16482.00,16486.00,63,113
ENQ2023Z,20231214,1222,16486.25,16489.00,16483.00,16488.75,32,58
ENQ2023Z,20231214,1223,16485.50,16488.50,16483.50,16485.25,30,49
ENQ2023Z,20231214,1224,16487.25,16487.50,16480.00,16485.00,127,221
ENQ2023Z,20231214,1225,16485.00,16485.00,16476.00,16479.25,91,171
ENQ2023Z,20231214,1226,16478.75,16479.25,16473.50,16476.50,76,145
ENQ2023Z,20231214,1227,16476.25,16479.75,16474.75,16477.00,63,105
ENQ2023Z,20231214,1228,16478.00,16480.75,16474.00,16480.50,111,253
ENQ2023Z,20231214,1229,16479.50,16479.50,16473.75,16474.75,82,165
ENQ2023Z,20231214,1230,16474.75,16481.25,16472.00,16480.50,85,143
ENQ2023Z,20231214,1231,16481.75,16487.50,16481.00,16487.50,106,214
ENQ2023Z,20231214,1232,16487.00,16488.00,16482.00,16483.75,63,122
ENQ2023Z,20231214,1233,16484.00,16485.25,16475.50,16482.50,105,218
ENQ2023Z,20231214,1234,16483.00,16493.50,16483.00,16493.25,84,158
ENQ2023Z,20231214,1235,16492.25,16494.25,16484.50,16487.00,68,128
ENQ2023Z,20231214,1236,16486.75,16489.00,16486.00,16488.25,56,109
ENQ2023Z,20231214,1237,16489.50,16489.75,16482.50,16483.00,45,80
ENQ2023Z,20231214,1238,16484.75,16488.00,16484.00,16485.00,39,75
ENQ2023Z,20231214,1239,16484.75,16488.25,16481.75,16483.50,52,96
ENQ2023Z,20231214,1240,16483.00,16489.25,16481.25,16489.00,58,106
